,GEO_ID,NAME,H016H001,H016H002,H016H003,H016H004,H016H005,H016H006,H016H007,H016H008,H016H009,H016H010,H016H011,H016H012,H016H013,H016H014,H016H015,H016H016,H016H017
0,id,Geographic Area Name,Total,Total!!Owner occupied,Total!!Owner occupied!!1-person household,Total!!Owner occupied!!2-person household,Total!!Owner occupied!!3-person household,Total!!Owner occupied!!4-person household,Total!!Owner occupied!!5-person household,Total!!Owner occupied!!6-person household,Total!!Owner occupied!!7-or-more-person household,Total!!Renter occupied,Total!!Renter occupied!!1-person household,Total!!Renter occupied!!2-person household,Total!!Renter occupied!!3-person household,Total!!Renter occupied!!4-person household,Total!!Renter occupied!!5-person household,Total!!Renter occupied!!6-person household,Total!!Renter occupied!!7-or-more-person household
1129,8710000US3613212,"ZCTA5 13212, New York",113,58,9,18,9,8,7,4,3,55,14,16,10,4,5,3,3
1130,8710000US3613214,"ZCTA5 13214, New York",100,41,6,19,6,7,3,0,0,59,22,11,11,8,4,1,2
1131,8710000US3613215,"ZCTA5 13215, New York",74,45,2,10,10,13,9,1,0,29,11,10,3,4,1,0,0
1132,8710000US3613219,"ZCTA5 13219, New York",76,47,8,9,10,13,3,3,1,29,5,11,10,2,0,1,0
1133,8710000US3613224,"ZCTA5 13224, New York",175,53,12,10,12,10,5,2,2,122,34,36,27,13,6,4,2
1134,8710000US3613290,"ZCTA5 13290, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,8710000US3613301,"ZCTA5 13301, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,8710000US3613302,"ZCTA5 13302, New York",4,2,0,1,0,0,0,0,1,2,0,0,0,1,0,1,0
1137,8710000US3613303,"ZCTA5 13303, New York",2,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0
1138,8710000US3613304,"ZCTA5 13304, New York",2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1139,8710000US3613305,"ZCTA5 13305, New York",2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
1140,8710000US3613308,"ZCTA5 13308, New York",7,4,0,1,2,0,1,0,0,3,2,1,0,0,0,0,0
1141,8710000US3613309,"ZCTA5 13309, New York",7,5,1,1,0,2,0,1,0,2,1,1,0,0,0,0,0
1142,8710000US3613310,"ZCTA5 13310, New York",2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
1143,8710000US3613312,"ZCTA5 13312, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,8710000US3613313,"ZCTA5 13313, New York",4,3,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1145,8710000US3613314,"ZCTA5 13314, New York",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1146,8710000US3613315,"ZCTA5 13315, New York",4,4,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0
1147,8710000US3613316,"ZCTA5 13316, New York",18,10,2,5,2,1,0,0,0,8,3,3,1,0,1,0,0
1148,8710000US3613317,"ZCTA5 13317, New York",16,8,0,3,0,3,2,0,0,8,2,2,2,1,0,1,0
1149,8710000US3613318,"ZCTA5 13318, New York",5,2,0,1,1,0,0,0,0,3,1,0,0,0,1,1,0
1150,8710000US3613319,"ZCTA5 13319, New York",11,3,0,0,0,2,1,0,0,8,0,2,1,2,2,1,0
1151,8710000US3613320,"ZCTA5 13320, New York",7,6,2,4,0,0,0,0,0,1,0,0,1,0,0,0,0
1152,8710000US3613321,"ZCTA5 13321, New York",5,2,0,1,1,0,0,0,0,3,1,1,1,0,0,0,0
1153,8710000US3613322,"ZCTA5 13322, New York",3,1,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0
1154,8710000US3613323,"ZCTA5 13323, New York",56,29,8,13,4,2,2,0,0,27,12,6,2,2,3,2,0
1155,8710000US3613324,"ZCTA5 13324, New York",6,4,2,0,0,0,1,1,0,2,0,2,0,0,0,0,0
1156,8710000US3613325,"ZCTA5 13325, New York",2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1157,8710000US3613326,"ZCTA5 13326, New York",42,24,4,9,3,6,2,0,0,18,9,7,0,0,1,1,0
1158,8710000US3613327,"ZCTA5 13327, New York",3,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1159,8710000US3613328,"ZCTA5 13328, New York",4,3,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
1160,8710000US3613329,"ZCTA5 13329, New York",13,5,0,2,1,0,1,0,1,8,2,2,1,0,3,0,0
1161,8710000US3613331,"ZCTA5 13331, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,8710000US3613332,"ZCTA5 13332, New York",7,3,0,0,1,1,1,0,0,4,1,0,2,1,0,0,0
1163,8710000US3613333,"ZCTA5 13333, New York",2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0
1164,8710000US3613334,"ZCTA5 13334, New York",5,4,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0
1165,8710000US3613335,"ZCTA5 13335, New York",9,5,3,1,0,1,0,0,0,4,2,0,2,0,0,0,0
1166,8710000US3613337,"ZCTA5 13337, New York",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1167,8710000US3613338,"ZCTA5 13338, New York",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,8710000US3613339,"ZCTA5 13339, New York",34,18,2,5,3,5,2,0,1,16,5,3,2,1,2,1,2
1169,8710000US3613340,"ZCTA5 13340, New York",27,13,2,4,2,2,3,0,0,14,6,6,1,1,0,0,0
1170,8710000US3613341,"ZCTA5 13341, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,8710000US3613342,"ZCTA5 13342, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,8710000US3613343,"ZCTA5 13343, New York",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1173,8710000US3613345,"ZCTA5 13345, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,8710000US3613346,"ZCTA5 13346, New York",31,17,3,7,0,4,2,1,0,14,5,4,2,1,1,0,1
1175,8710000US3613348,"ZCTA5 13348, New York",5,3,1,1,1,0,0,0,0,2,1,1,0,0,0,0,0
1176,8710000US3613350,"ZCTA5 13350, New York",69,17,1,3,6,4,1,2,0,52,19,12,9,9,1,2,0
1177,8710000US3613352,"ZCTA5 13352, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,8710000US3613353,"ZCTA5 13353, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,8710000US3613354,"ZCTA5 13354, New York",9,6,2,3,0,0,0,1,0,3,0,1,2,0,0,0,0
1180,8710000US3613355,"ZCTA5 13355, New York",2,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1181,8710000US3613357,"ZCTA5 13357, New York",59,25,1,6,4,6,6,0,2,34,14,6,6,6,2,0,0
1182,8710000US3613360,"ZCTA5 13360, New York",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,8710000US3613361,"ZCTA5 13361, New York",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,8710000US3613362,"ZCTA5 13362, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,8710000US3613363,"ZCTA5 13363, New York",7,5,0,1,2,1,1,0,0,2,0,1,0,0,1,0,0
1186,8710000US3613364,"ZCTA5 13364, New York",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1187,8710000US3613365,"ZCTA5 13365, New York",27,8,3,2,0,2,1,0,0,19,10,4,2,1,1,1,0
1188,8710000US3613367,"ZCTA5 13367, New York",34,12,1,5,1,2,1,0,2,22,5,5,3,3,5,1,0
1189,8710000US3613368,"ZCTA5 13368, New York",3,2,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1190,8710000US3613402,"ZCTA5 13402, New York",4,3,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0
1191,8710000US3613403,"ZCTA5 13403, New York",16,10,0,7,1,1,0,1,0,6,4,1,1,0,0,0,0
1192,8710000US3613404,"ZCTA5 13404, New York",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1193,8710000US3613406,"ZCTA5 13406, New York",2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,8710000US3613407,"ZCTA5 13407, New York",18,10,0,2,4,2,0,1,1,8,2,3,1,0,1,1,0
1195,8710000US3613408,"ZCTA5 13408, New York",15,4,0,0,2,2,0,0,0,11,4,5,1,0,1,0,0
1196,8710000US3613409,"ZCTA5 13409, New York",8,2,0,0,1,1,0,0,0,6,4,1,1,0,0,0,0
1197,8710000US3613410,"ZCTA5 13410, New York",3,1,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0
1198,8710000US3613411,"ZCTA5 13411, New York",11,9,4,3,2,0,0,0,0,2,1,0,0,0,1,0,0
1199,8710000US3613413,"ZCTA5 13413, New York",80,44,6,14,4,10,8,1,1,36,10,9,7,4,5,1,0
1200,8710000US3613415,"ZCTA5 13415, New York",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1201,8710000US3613416,"ZCTA5 13416, New York",5,3,1,1,1,0,0,0,0,2,0,1,0,1,0,0,0
1202,8710000US3613417,"ZCTA5 13417, New York",20,2,1,0,1,0,0,0,0,18,6,8,3,1,0,0,0
1203,8710000US3613418,"ZCTA5 13418, New York",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1204,8710000US3613420,"ZCTA5 13420, New York",7,4,0,1,2,0,1,0,0,3,3,0,0,0,0,0,0
1205,8710000US3613421,"ZCTA5 13421, New York",45,23,3,9,4,0,4,1,2,22,9,3,3,3,2,1,1
1206,8710000US3613424,"ZCTA5 13424, New York",7,4,0,1,1,0,2,0,0,3,2,1,0,0,0,0,0
1207,8710000US3613425,"ZCTA5 13425, New York",3,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0
1208,8710000US3613428,"ZCTA5 13428, New York",4,3,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0
1209,8710000US3613431,"ZCTA5 13431, New York",7,7,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0
1210,8710000US3613433,"ZCTA5 13433, New York",2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1211,8710000US3613435,"ZCTA5 13435, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,8710000US3613436,"ZCTA5 13436, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,8710000US3613437,"ZCTA5 13437, New York",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,8710000US3613438,"ZCTA5 13438, New York",4,2,0,0,2,0,0,0,0,2,0,1,1,0,0,0,0
1215,8710000US3613439,"ZCTA5 13439, New York",13,7,1,3,0,2,1,0,0,6,1,2,1,1,1,0,0
1216,8710000US3613440,"ZCTA5 13440, New York",418,161,25,49,30,30,19,5,3,257,74,61,43,45,19,8,7
1217,8710000US3613441,"ZCTA5 13441, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,8710000US3613450,"ZCTA5 13450, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,8710000US3613452,"ZCTA5 13452, New York",14,11,5,3,1,2,0,0,0,3,1,0,1,0,0,1,0
1220,8710000US3613454,"ZCTA5 13454, New York",1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1221,8710000US3613456,"ZCTA5 13456, New York",16,12,4,5,0,1,2,0,0,4,1,1,0,1,0,1,0
1222,8710000US3613459,"ZCTA5 13459, New York",21,15,2,5,3,1,1,1,2,6,1,1,1,1,1,1,0
1223,8710000US3613460,"ZCTA5 13460, New York",13,7,0,2,1,1,3,0,0,6,1,1,3,0,0,1,0
1224,8710000US3613461,"ZCTA5 13461, New York",12,5,1,0,0,3,1,0,0,7,4,2,0,0,1,0,0
1225,8710000US3613464,"ZCTA5 13464, New York",2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0
1226,8710000US3613468,"ZCTA5 13468, New York",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,8710000US3613469,"ZCTA5 13469, New York",2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1228,8710000US3613470,"ZCTA5 13470, New York",4,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1229,8710000US3613471,"ZCTA5 13471, New York",9,7,0,4,1,2,0,0,0,2,1,0,0,1,0,0,0
1230,8710000US3613472,"ZCTA5 13472, New York",2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,8710000US3613473,"ZCTA5 13473, New York",2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1232,8710000US3613475,"ZCTA5 13475, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233,8710000US3613476,"ZCTA5 13476, New York",9,5,1,2,1,0,0,1,0,4,0,3,0,0,1,0,0
1234,8710000US3613477,"ZCTA5 13477, New York",3,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
1235,8710000US3613478,"ZCTA5 13478, New York",7,4,0,2,0,1,1,0,0,3,0,0,1,0,2,0,0
1236,8710000US3613480,"ZCTA5 13480, New York",6,3,1,1,0,0,1,0,0,3,0,2,0,0,1,0,0
1237,8710000US3613483,"ZCTA5 13483, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,8710000US3613484,"ZCTA5 13484, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,8710000US3613485,"ZCTA5 13485, New York",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1240,8710000US3613486,"ZCTA5 13486, New York",3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1241,8710000US3613488,"ZCTA5 13488, New York",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1242,8710000US3613489,"ZCTA5 13489, New York",2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1243,8710000US3613490,"ZCTA5 13490, New York",5,3,0,0,1,1,0,1,0,2,0,1,0,1,0,0,0
1244,8710000US3613491,"ZCTA5 13491, New York",13,9,2,1,2,3,1,0,0,4,1,1,1,0,1,0,0
1245,8710000US3613492,"ZCTA5 13492, New York",42,23,5,6,5,3,4,0,0,19,8,6,5,0,0,0,0
1246,8710000US3613493,"ZCTA5 13493, New York",4,3,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1
1247,8710000US3613494,"ZCTA5 13494, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,8710000US3613495,"ZCTA5 13495, New York",14,6,0,1,1,2,1,1,0,8,3,1,2,2,0,0,0
1249,8710000US3613501,"ZCTA5 13501, New York",1291,318,41,77,61,59,47,25,8,973,269,194,196,149,98,39,28
1250,8710000US3613502,"ZCTA5 13502, New York",647,173,21,41,33,36,27,7,8,474,129,110,80,82,40,21,12
1251,8710000US3613601,"ZCTA5 13601, New York",536,144,20,37,29,34,15,5,4,392,113,104,82,48,26,11,8
1252,8710000US3613602,"ZCTA5 13602, New York",20,0,0,0,0,0,0,0,0,20,0,0,2,12,1,4,1
1253,8710000US3613603,"ZCTA5 13603, New York",417,2,0,1,0,1,0,0,0,415,39,77,112,106,56,18,7
1254,8710000US3613605,"ZCTA5 13605, New York",14,7,0,5,0,2,0,0,0,7,2,1,3,0,1,0,0
1255,8710000US3613606,"ZCTA5 13606, New York",11,7,2,2,1,2,0,0,0,4,0,2,0,0,2,0,0
1256,8710000US3613607,"ZCTA5 13607, New York",4,0,0,0,0,0,0,0,0,4,1,0,1,2,0,0,0
1257,8710000US3613608,"ZCTA5 13608, New York",7,5,0,2,1,0,1,0,1,2,0,1,0,0,0,1,0
1258,8710000US3613612,"ZCTA5 13612, New York",23,11,0,5,4,1,1,0,0,12,2,6,2,0,1,0,1
1259,8710000US3613613,"ZCTA5 13613, New York",9,7,3,3,0,1,0,0,0,2,1,0,1,0,0,0,0
1260,8710000US3613614,"ZCTA5 13614, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,8710000US3613615,"ZCTA5 13615, New York",4,1,0,0,1,0,0,0,0,3,1,2,0,0,0,0,0
1262,8710000US3613616,"ZCTA5 13616, New York",67,7,0,1,1,2,2,0,1,60,16,20,12,8,4,0,0
1263,8710000US3613617,"ZCTA5 13617, New York",36,8,2,4,0,2,0,0,0,28,9,8,6,4,1,0,0
1264,8710000US3613618,"ZCTA5 13618, New York",7,5,0,1,0,2,1,1,0,2,0,1,0,0,1,0,0
1265,8710000US3613619,"ZCTA5 13619, New York",98,34,5,6,8,9,4,2,0,64,25,14,9,12,4,0,0
1266,8710000US3613620,"ZCTA5 13620, New York",5,3,0,1,0,1,1,0,0,2,0,1,1,0,0,0,0
1267,8710000US3613621,"ZCTA5 13621, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,8710000US3613622,"ZCTA5 13622, New York",10,6,0,2,0,2,1,1,0,4,0,0,3,0,1,0,0
1269,8710000US3613623,"ZCTA5 13623, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,8710000US3613624,"ZCTA5 13624, New York",11,4,0,0,1,2,1,0,0,7,2,1,0,2,1,0,1
1271,8710000US3613625,"ZCTA5 13625, New York",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1272,8710000US3613626,"ZCTA5 13626, New York",12,4,0,1,1,1,0,1,0,8,1,1,5,0,1,0,0
1273,8710000US3613628,"ZCTA5 13628, New York",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1274,8710000US3613630,"ZCTA5 13630, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,8710000US3613633,"ZCTA5 13633, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,8710000US3613634,"ZCTA5 13634, New York",13,10,0,4,2,3,0,0,1,3,1,1,0,0,0,0,1
1277,8710000US3613635,"ZCTA5 13635, New York",1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1278,8710000US3613636,"ZCTA5 13636, New York",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1279,8710000US3613637,"ZCTA5 13637, New York",147,16,1,2,6,5,0,1,1,131,17,52,27,28,5,1,1
1280,8710000US3613638,"ZCTA5 13638, New York",3,1,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0
1281,8710000US3613639,"ZCTA5 13639, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,8710000US3613640,"ZCTA5 13640, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,8710000US3613641,"ZCTA5 13641, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,8710000US3613642,"ZCTA5 13642, New York",32,11,2,3,2,2,0,2,0,21,6,6,6,1,1,0,1
1285,8710000US3613643,"ZCTA5 13643, New York",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,8710000US3613646,"ZCTA5 13646, New York",7,6,0,1,2,1,1,0,1,1,1,0,0,0,0,0,0
1287,8710000US3613647,"ZCTA5 13647, New York",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1288,8710000US3613648,"ZCTA5 13648, New York",6,5,0,2,2,0,1,0,0,1,0,1,0,0,0,0,0
1289,8710000US3613650,"ZCTA5 13650, New York",7,1,1,0,0,0,0,0,0,6,0,0,0,1,3,2,0
1290,8710000US3613651,"ZCTA5 13651, New York",3,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
1291,8710000US3613652,"ZCTA5 13652, New York",7,2,0,1,0,0,1,0,0,5,3,0,0,0,0,1,1
1292,8710000US3613654,"ZCTA5 13654, New York",3,1,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0
1293,8710000US3613655,"ZCTA5 13655, New York",4,1,0,0,0,0,0,1,0,3,0,0,1,1,0,1,0
1294,8710000US3613656,"ZCTA5 13656, New York",6,5,1,3,0,1,0,0,0,1,0,1,0,0,0,0,0
1295,8710000US3613658,"ZCTA5 13658, New York",3,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1296,8710000US3613659,"ZCTA5 13659, New York",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1297,8710000US3613660,"ZCTA5 13660, New York",4,3,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1298,8710000US3613661,"ZCTA5 13661, New York",8,4,1,1,0,1,0,0,1,4,0,0,0,3,0,0,1
1299,8710000US3613662,"ZCTA5 13662, New York",64,37,5,10,9,8,4,1,0,27,10,5,1,6,4,1,0
1300,8710000US3613664,"ZCTA5 13664, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,8710000US3613665,"ZCTA5 13665, New York",4,1,0,0,0,0,1,0,0,3,2,0,0,0,1,0,0
1302,8710000US3613666,"ZCTA5 13666, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,8710000US3613667,"ZCTA5 13667, New York",3,1,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0
1304,8710000US3613668,"ZCTA5 13668, New York",14,10,1,5,1,2,1,0,0,4,0,2,0,0,1,0,1
1305,8710000US3613669,"ZCTA5 13669, New York",43,23,6,7,3,5,1,1,0,20,3,8,3,5,1,0,0
1306,8710000US3613670,"ZCTA5 13670, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,8710000US3613672,"ZCTA5 13672, New York",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,8710000US3613673,"ZCTA5 13673, New York",30,8,0,2,2,2,1,0,1,22,4,6,8,3,0,1,0
1309,8710000US3613674,"ZCTA5 13674, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,8710000US3613675,"ZCTA5 13675, New York",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1311,8710000US3613676,"ZCTA5 13676, New York",51,19,4,6,5,1,3,0,0,32,14,7,5,3,2,0,1
1312,8710000US3613677,"ZCTA5 13677, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,8710000US3613678,"ZCTA5 13678, New York",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1314,8710000US3613679,"ZCTA5 13679, New York",3,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0
1315,8710000US3613680,"ZCTA5 13680, New York",8,6,1,2,1,0,0,1,1,2,1,0,0,1,0,0,0
1316,8710000US3613681,"ZCTA5 13681, New York",3,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1317,8710000US3613682,"ZCTA5 13682, New York",3,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1318,8710000US3613684,"ZCTA5 13684, New York",2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1319,8710000US3613685,"ZCTA5 13685, New York",16,2,0,1,1,0,0,0,0,14,3,6,4,1,0,0,0
1320,8710000US3613687,"ZCTA5 13687, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,8710000US3613690,"ZCTA5 13690, New York",3,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
1322,8710000US3613691,"ZCTA5 13691, New York",14,7,0,3,1,1,2,0,0,7,1,2,2,1,0,1,0
1323,8710000US3613692,"ZCTA5 13692, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,8710000US3613693,"ZCTA5 13693, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,8710000US3613694,"ZCTA5 13694, New York",9,6,0,4,0,1,0,1,0,3,1,0,1,1,0,0,0
1326,8710000US3613695,"ZCTA5 13695, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,8710000US3613696,"ZCTA5 13696, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,8710000US3613697,"ZCTA5 13697, New York",5,4,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0
1329,8710000US3613730,"ZCTA5 13730, New York",15,10,2,2,2,2,2,0,0,5,2,2,0,1,0,0,0
1330,8710000US3613731,"ZCTA5 13731, New York",9,3,2,0,0,1,0,0,0,6,0,2,2,2,0,0,0
1331,8710000US3613732,"ZCTA5 13732, New York",30,27,3,6,3,8,5,2,0,3,1,0,1,1,0,0,0
1332,8710000US3613733,"ZCTA5 13733, New York",28,15,3,7,0,0,3,1,1,13,4,3,2,1,1,2,0
1333,8710000US3613734,"ZCTA5 13734, New York",4,1,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0
1334,8710000US3613736,"ZCTA5 13736, New York",2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1335,8710000US3613739,"ZCTA5 13739, New York",10,7,2,4,1,0,0,0,0,3,1,0,1,0,0,0,1
1336,8710000US3613740,"ZCTA5 13740, New York",3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,8710000US3613743,"ZCTA5 13743, New York",16,11,1,5,2,0,2,1,0,5,1,1,2,1,0,0,0
1338,8710000US3613744,"ZCTA5 13744, New York",8,6,2,1,3,0,0,0,0,2,1,0,1,0,0,0,0
1339,8710000US3613746,"ZCTA5 13746, New York",8,7,0,2,1,1,3,0,0,1,0,0,1,0,0,0,0
1340,8710000US3613748,"ZCTA5 13748, New York",11,8,1,2,1,4,0,0,0,3,2,1,0,0,0,0,0
1341,8710000US3613750,"ZCTA5 13750, New York",3,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1342,8710000US3613751,"ZCTA5 13751, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,8710000US3613752,"ZCTA5 13752, New York",7,7,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0
1344,8710000US3613753,"ZCTA5 13753, New York",27,10,3,4,0,2,0,0,1,17,4,3,4,4,1,1,0
1345,8710000US3613754,"ZCTA5 13754, New York",23,15,1,4,3,6,1,0,0,8,3,3,0,2,0,0,0
1346,8710000US3613755,"ZCTA5 13755, New York",6,5,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0
1347,8710000US3613756,"ZCTA5 13756, New York",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,8710000US3613757,"ZCTA5 13757, New York",5,3,0,1,1,0,0,1,0,2,0,0,2,0,0,0,0
1349,8710000US3613760,"ZCTA5 13760, New York",350,129,20,45,18,32,8,5,1,221,62,50,47,30,15,10,7
1350,8710000US3613774,"ZCTA5 13774, New York",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,8710000US3613775,"ZCTA5 13775, New York",8,6,1,3,1,0,1,0,0,2,1,0,0,1,0,0,0
1352,8710000US3613776,"ZCTA5 13776, New York",2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1353,8710000US3613777,"ZCTA5 13777, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,8710000US3613778,"ZCTA5 13778, New York",15,9,2,4,0,1,1,1,0,6,2,2,2,0,0,0,0
1355,8710000US3613780,"ZCTA5 13780, New York",11,9,1,5,1,1,0,1,0,2,1,1,0,0,0,0,0
1356,8710000US3613782,"ZCTA5 13782, New York",13,11,2,2,4,2,1,0,0,2,1,0,1,0,0,0,0
1357,8710000US3613783,"ZCTA5 13783, New York",30,18,4,5,5,2,1,1,0,12,4,2,3,2,1,0,0
1358,8710000US3613784,"ZCTA5 13784, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
