"GEO_ID","NAME","H016G001","H016G002","H016G003","H016G004","H016G005","H016G006","H016G007","H016G008","H016G009","H016G010","H016G011","H016G012","H016G013","H016G014","H016G015","H016G016","H016G017"
"8710000US3613756","ZCTA5 13756, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613757","ZCTA5 13757, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613760","ZCTA5 13760, New York","188","70","8","26","13","12","8","3","0","118","39","23","25","15","9","6","1"
"8710000US3613774","ZCTA5 13774, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613775","ZCTA5 13775, New York","8","4","1","1","2","0","0","0","0","4","3","1","0","0","0","0","0"
"8710000US3613776","ZCTA5 13776, New York","3","1","1","0","0","0","0","0","0","2","1","0","1","0","0","0","0"
"8710000US3613777","ZCTA5 13777, New York","2","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613778","ZCTA5 13778, New York","17","12","1","6","2","1","1","1","0","5","0","1","1","2","0","1","0"
"8710000US3613780","ZCTA5 13780, New York","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613782","ZCTA5 13782, New York","4","4","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613783","ZCTA5 13783, New York","9","5","1","2","0","1","1","0","0","4","1","1","0","2","0","0","0"
"8710000US3613784","ZCTA5 13784, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613786","ZCTA5 13786, New York","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613787","ZCTA5 13787, New York","12","7","0","5","1","1","0","0","0","5","2","2","0","1","0","0","0"
"8710000US3613788","ZCTA5 13788, New York","5","5","0","3","1","0","1","0","0","0","0","0","0","0","0","0","0"
"8710000US3613790","ZCTA5 13790, New York","131","34","5","7","8","6","5","1","2","97","35","22","19","12","6","1","2"
"8710000US3613794","ZCTA5 13794, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613795","ZCTA5 13795, New York","16","10","2","3","2","1","1","0","1","6","1","1","1","1","0","2","0"
"8710000US3613796","ZCTA5 13796, New York","5","4","2","0","1","1","0","0","0","1","0","0","1","0","0","0","0"
"8710000US3613797","ZCTA5 13797, New York","7","5","2","2","0","1","0","0","0","2","1","1","0","0","0","0","0"
"8710000US3613801","ZCTA5 13801, New York","11","7","3","2","1","0","1","0","0","4","1","2","0","1","0","0","0"
"8710000US3613802","ZCTA5 13802, New York","3","2","0","0","0","0","2","0","0","1","0","1","0","0","0","0","0"
"8710000US3613803","ZCTA5 13803, New York","8","6","2","2","2","0","0","0","0","2","0","0","1","0","0","1","0"
"8710000US3613804","ZCTA5 13804, New York","2","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3613806","ZCTA5 13806, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613807","ZCTA5 13807, New York","3","2","0","0","2","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3613808","ZCTA5 13808, New York","8","4","2","1","1","0","0","0","0","4","2","1","0","0","1","0","0"
"8710000US3613809","ZCTA5 13809, New York","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613810","ZCTA5 13810, New York","4","4","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0"
"8710000US3613811","ZCTA5 13811, New York","14","7","2","2","0","1","1","1","0","7","1","4","2","0","0","0","0"
"8710000US3613812","ZCTA5 13812, New York","2","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8710000US3613813","ZCTA5 13813, New York","4","2","0","0","1","1","0","0","0","2","0","1","0","1","0","0","0"
"8710000US3613815","ZCTA5 13815, New York","59","26","4","7","5","5","3","1","1","33","13","10","3","3","1","1","2"
"8710000US3613820","ZCTA5 13820, New York","88","23","6","10","3","3","1","0","0","65","23","20","6","11","2","1","2"
"8710000US3613825","ZCTA5 13825, New York","22","16","4","4","3","1","3","1","0","6","2","3","1","0","0","0","0"
"8710000US3613826","ZCTA5 13826, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613827","ZCTA5 13827, New York","45","28","6","9","7","4","1","1","0","17","8","6","1","2","0","0","0"
"8710000US3613830","ZCTA5 13830, New York","22","12","6","4","1","0","1","0","0","10","4","2","3","0","1","0","0"
"8710000US3613832","ZCTA5 13832, New York","3","2","1","1","0","0","0","0","0","1","0","0","0","1","0","0","0"
"8710000US3613833","ZCTA5 13833, New York","23","18","6","5","4","2","0","0","1","5","0","1","2","1","1","0","0"
"8710000US3613834","ZCTA5 13834, New York","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613835","ZCTA5 13835, New York","7","2","1","1","0","0","0","0","0","5","2","2","0","1","0","0","0"
"8710000US3613838","ZCTA5 13838, New York","16","10","1","5","1","0","0","2","1","6","1","4","1","0","0","0","0"
"8710000US3613839","ZCTA5 13839, New York","7","5","2","2","1","0","0","0","0","2","1","0","0","0","1","0","0"
"8710000US3613841","ZCTA5 13841, New York","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613842","ZCTA5 13842, New York","4","1","0","1","0","0","0","0","0","3","0","1","1","1","0","0","0"
"8710000US3613843","ZCTA5 13843, New York","6","5","3","0","2","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3613844","ZCTA5 13844, New York","3","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613845","ZCTA5 13845, New York","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0"
"8710000US3613846","ZCTA5 13846, New York","2","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3613847","ZCTA5 13847, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613849","ZCTA5 13849, New York","13","10","2","3","2","3","0","0","0","3","0","1","2","0","0","0","0"
"8710000US3613850","ZCTA5 13850, New York","81","46","10","13","5","10","4","1","3","35","10","12","4","4","3","1","1"
"8710000US3613856","ZCTA5 13856, New York","16","8","3","3","2","0","0","0","0","8","3","2","3","0","0","0","0"
"8710000US3613859","ZCTA5 13859, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613860","ZCTA5 13860, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613861","ZCTA5 13861, New York","3","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613862","ZCTA5 13862, New York","21","10","3","6","0","1","0","0","0","11","2","2","3","3","1","0","0"
"8710000US3613863","ZCTA5 13863, New York","3","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613864","ZCTA5 13864, New York","3","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613865","ZCTA5 13865, New York","22","12","5","2","2","1","0","1","1","10","4","2","1","2","0","1","0"
"8710000US3613901","ZCTA5 13901, New York","146","30","9","10","7","0","2","1","1","116","46","27","22","15","4","1","1"
"8710000US3613902","ZCTA5 13902, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613903","ZCTA5 13903, New York","132","44","10","11","9","6","7","1","0","88","27","30","12","11","3","1","4"
"8710000US3613904","ZCTA5 13904, New York","45","14","4","2","5","2","0","1","0","31","11","5","2","3","4","2","4"
"8710000US3613905","ZCTA5 13905, New York","265","63","9","11","12","16","8","2","5","202","67","55","19","26","18","9","8"
"8710000US3614001","ZCTA5 14001, New York","22","11","1","2","5","3","0","0","0","11","5","3","2","1","0","0","0"
"8710000US3614004","ZCTA5 14004, New York","12","10","3","2","2","2","0","1","0","2","2","0","0","0","0","0","0"
"8710000US3614005","ZCTA5 14005, New York","2","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614006","ZCTA5 14006, New York","26","19","6","5","3","3","1","1","0","7","0","2","4","0","1","0","0"
"8710000US3614008","ZCTA5 14008, New York","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3614009","ZCTA5 14009, New York","16","11","3","2","2","3","0","0","1","5","3","1","0","0","0","1","0"
"8710000US3614011","ZCTA5 14011, New York","19","7","5","1","1","0","0","0","0","12","3","1","2","6","0","0","0"
"8710000US3614012","ZCTA5 14012, New York","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614013","ZCTA5 14013, New York","2","0","0","0","0","0","0","0","0","2","0","0","1","0","1","0","0"
"8710000US3614020","ZCTA5 14020, New York","95","32","6","15","3","2","5","0","1","63","16","19","8","8","9","2","1"
"8710000US3614024","ZCTA5 14024, New York","3","3","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0"
"8710000US3614025","ZCTA5 14025, New York","4","2","0","0","2","0","0","0","0","2","0","1","0","1","0","0","0"
"8710000US3614026","ZCTA5 14026, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614028","ZCTA5 14028, New York","5","2","0","1","1","0","0","0","0","3","1","0","1","0","0","0","1"
"8710000US3614030","ZCTA5 14030, New York","4","2","0","1","1","0","0","0","0","2","0","0","0","2","0","0","0"
"8710000US3614031","ZCTA5 14031, New York","13","8","2","2","2","0","1","1","0","5","2","3","0","0","0","0","0"
"8710000US3614032","ZCTA5 14032, New York","11","7","0","4","0","2","0","1","0","4","3","0","0","0","0","0","1"
"8710000US3614033","ZCTA5 14033, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614034","ZCTA5 14034, New York","9","4","0","2","0","0","1","1","0","5","1","2","2","0","0","0","0"
"8710000US3614035","ZCTA5 14035, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614036","ZCTA5 14036, New York","12","9","0","1","2","5","1","0","0","3","0","0","0","2","1","0","0"
"8710000US3614037","ZCTA5 14037, New York","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614039","ZCTA5 14039, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614040","ZCTA5 14040, New York","5","3","0","2","1","0","0","0","0","2","1","1","0","0","0","0","0"
"8710000US3614041","ZCTA5 14041, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614042","ZCTA5 14042, New York","7","5","2","0","0","0","1","1","1","2","1","1","0","0","0","0","0"
"8710000US3614043","ZCTA5 14043, New York","62","29","5","5","6","9","0","1","3","33","10","10","8","2","2","1","0"
"8710000US3614047","ZCTA5 14047, New York","13","9","1","4","0","3","0","0","1","4","1","1","1","1","0","0","0"
"8710000US3614048","ZCTA5 14048, New York","87","25","1","6","7","4","3","2","2","62","16","13","9","13","6","2","3"
"8710000US3614051","ZCTA5 14051, New York","60","44","7","12","10","11","2","1","1","16","6","4","2","2","1","0","1"
"8710000US3614052","ZCTA5 14052, New York","24","15","1","8","2","3","1","0","0","9","3","3","0","2","1","0","0"
"8710000US3614054","ZCTA5 14054, New York","3","2","0","2","0","0","0","0","0","1","0","0","0","1","0","0","0"
"8710000US3614055","ZCTA5 14055, New York","3","2","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3614057","ZCTA5 14057, New York","11","7","3","2","0","2","0","0","0","4","2","2","0","0","0","0","0"
"8710000US3614058","ZCTA5 14058, New York","12","7","2","1","1","2","0","0","1","5","1","1","0","1","2","0","0"
"8710000US3614059","ZCTA5 14059, New York","6","5","2","3","0","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3614060","ZCTA5 14060, New York","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"8710000US3614061","ZCTA5 14061, New York","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614062","ZCTA5 14062, New York","7","5","1","1","0","2","1","0","0","2","1","0","1","0","0","0","0"
"8710000US3614063","ZCTA5 14063, New York","41","18","1","7","5","3","2","0","0","23","9","11","2","1","0","0","0"
"8710000US3614065","ZCTA5 14065, New York","3","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614066","ZCTA5 14066, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614067","ZCTA5 14067, New York","12","9","2","4","1","0","2","0","0","3","2","0","0","1","0","0","0"
"8710000US3614068","ZCTA5 14068, New York","14","6","1","0","3","1","1","0","0","8","2","2","2","1","0","1","0"
"8710000US3614069","ZCTA5 14069, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614070","ZCTA5 14070, New York","20","6","2","1","0","3","0","0","0","14","2","4","1","5","1","0","1"
"8710000US3614072","ZCTA5 14072, New York","54","33","4","8","7","5","4","5","0","21","6","9","5","1","0","0","0"
"8710000US3614075","ZCTA5 14075, New York","69","33","10","8","2","9","2","1","1","36","19","9","5","2","1","0","0"
"8710000US3614080","ZCTA5 14080, New York","4","3","0","2","0","1","0","0","0","1","0","0","0","0","1","0","0"
"8710000US3614081","ZCTA5 14081, New York","12","8","0","5","1","0","1","1","0","4","2","1","1","0","0","0","0"
"8710000US3614082","ZCTA5 14082, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614085","ZCTA5 14085, New York","3","3","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614086","ZCTA5 14086, New York","37","29","4","4","7","9","1","2","2","8","5","2","0","0","0","0","1"
"8710000US3614091","ZCTA5 14091, New York","4","2","1","1","0","0","0","0","0","2","1","1","0","0","0","0","0"
"8710000US3614092","ZCTA5 14092, New York","29","21","3","11","3","1","3","0","0","8","1","3","1","1","2","0","0"
"8710000US3614094","ZCTA5 14094, New York","240","104","26","28","19","20","7","4","0","136","44","42","23","17","4","5","1"
"8710000US3614098","ZCTA5 14098, New York","8","7","1","1","1","0","3","0","1","1","1","0","0","0","0","0","0"
"8710000US3614101","ZCTA5 14101, New York","3","1","0","0","1","0","0","0","0","2","1","0","0","0","0","0","1"
"8710000US3614102","ZCTA5 14102, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614103","ZCTA5 14103, New York","42","20","1","5","5","2","4","2","1","22","7","9","3","1","1","1","0"
"8710000US3614105","ZCTA5 14105, New York","10","7","4","2","0","1","0","0","0","3","1","1","0","0","1","0","0"
"8710000US3614108","ZCTA5 14108, New York","15","12","2","5","1","2","1","1","0","3","0","0","2","1","0","0","0"
"8710000US3614109","ZCTA5 14109, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614111","ZCTA5 14111, New York","13","5","0","0","1","2","1","0","1","8","2","1","0","4","0","1","0"
"8710000US3614112","ZCTA5 14112, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614113","ZCTA5 14113, New York","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"8710000US3614120","ZCTA5 14120, New York","101","44","13","15","3","9","2","1","1","57","22","11","11","9","3","1","0"
"8710000US3614125","ZCTA5 14125, New York","9","2","0","1","1","0","0","0","0","7","0","2","1","1","2","0","1"
"8710000US3614126","ZCTA5 14126, New York","2","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0"
"8710000US3614127","ZCTA5 14127, New York","42","23","5","3","8","5","1","0","1","19","7","7","2","2","1","0","0"
"8710000US3614129","ZCTA5 14129, New York","8","6","1","3","1","0","0","0","1","2","0","0","0","1","1","0","0"
"8710000US3614130","ZCTA5 14130, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614131","ZCTA5 14131, New York","11","10","1","5","1","1","2","0","0","1","0","0","0","0","0","0","1"
"8710000US3614132","ZCTA5 14132, New York","22","18","0","11","1","2","3","0","1","4","0","3","0","0","0","1","0"
"8710000US3614134","ZCTA5 14134, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614135","ZCTA5 14135, New York","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3614136","ZCTA5 14136, New York","13","7","1","1","0","3","1","1","0","6","2","2","0","0","1","0","1"
"8710000US3614138","ZCTA5 14138, New York","4","2","1","0","0","1","0","0","0","2","1","0","1","0","0","0","0"
"8710000US3614139","ZCTA5 14139, New York","7","6","1","4","1","0","0","0","0","1","0","0","1","0","0","0","0"
"8710000US3614141","ZCTA5 14141, New York","13","6","3","1","1","0","1","0","0","7","3","3","1","0","0","0","0"
"8710000US3614143","ZCTA5 14143, New York","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614145","ZCTA5 14145, New York","4","4","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0"
"8710000US3614150","ZCTA5 14150, New York","106","39","12","9","6","9","2","1","0","67","22","21","9","9","5","1","0"
"8710000US3614167","ZCTA5 14167, New York","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"8710000US3614168","ZCTA5 14168, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614169","ZCTA5 14169, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614170","ZCTA5 14170, New York","3","1","1","0","0","0","0","0","0","2","0","1","0","0","0","0","1"
"8710000US3614171","ZCTA5 14171, New York","5","4","1","1","0","1","1","0","0","1","1","0","0","0","0","0","0"
"8710000US3614172","ZCTA5 14172, New York","11","6","2","1","1","2","0","0","0","5","1","2","2","0","0","0","0"
"8710000US3614173","ZCTA5 14173, New York","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0"
"8710000US3614174","ZCTA5 14174, New York","16","10","2","1","4","3","0","0","0","6","2","1","2","0","1","0","0"
"8710000US3614201","ZCTA5 14201, New York","172","29","11","8","2","2","3","1","2","143","60","38","23","11","5","4","2"
"8710000US3614202","ZCTA5 14202, New York","47","2","1","1","0","0","0","0","0","45","24","8","6","4","2","0","1"
"8710000US3614203","ZCTA5 14203, New York","15","0","0","0","0","0","0","0","0","15","7","5","2","1","0","0","0"
"8710000US3614204","ZCTA5 14204, New York","59","14","5","1","4","2","1","0","1","45","22","12","4","6","0","1","0"
"8710000US3614206","ZCTA5 14206, New York","73","24","6","4","4","7","1","2","0","49","10","13","11","7","2","3","3"
"8710000US3614207","ZCTA5 14207, New York","240","41","13","8","8","6","2","1","3","199","38","47","42","33","22","9","8"
"8710000US3614208","ZCTA5 14208, New York","57","21","8","9","2","1","0","0","1","36","18","8","5","5","0","0","0"
"8710000US3614209","ZCTA5 14209, New York","89","17","5","5","2","2","2","0","1","72","45","17","6","3","0","1","0"
"8710000US3614210","ZCTA5 14210, New York","92","25","4","9","7","3","2","0","0","67","18","15","15","8","6","3","2"
"8710000US3614211","ZCTA5 14211, New York","140","48","12","17","7","4","6","1","1","92","19","28","21","6","8","5","5"
"8710000US3614212","ZCTA5 14212, New York","81","28","5","12","3","2","4","1","1","53","22","14","8","4","2","0","3"
"8710000US3614213","ZCTA5 14213, New York","272","62","10","15","11","12","5","5","4","210","62","46","33","28","19","11","11"
"8710000US3614214","ZCTA5 14214, New York","167","49","15","11","10","6","4","2","1","118","37","34","22","17","5","1","2"
"8710000US3614215","ZCTA5 14215, New York","270","133","37","41","31","8","10","3","3","137","31","27","41","16","15","3","4"
"8710000US3614216","ZCTA5 14216, New York","201","65","10","15","18","6","13","3","0","136","45","38","26","15","6","4","2"
"8710000US3614217","ZCTA5 14217, New York","85","38","8","10","8","7","4","1","0","47","23","15","7","0","2","0","0"
"8710000US3614218","ZCTA5 14218, New York","131","46","4","12","5","15","3","2","5","85","27","21","11","11","7","3","5"
"8710000US3614219","ZCTA5 14219, New York","24","14","2","5","2","5","0","0","0","10","2","4","1","0","2","0","1"
"8710000US3614220","ZCTA5 14220, New York","82","28","1","9","8","7","2","0","1","54","15","10","8","13","6","1","1"
"8710000US3614221","ZCTA5 14221, New York","160","100","18","29","16","15","12","6","4","60","23","13","9","8","5","0","2"
"8710000US3614222","ZCTA5 14222, New York","121","22","6","8","3","2","3","0","0","99","62","23","10","4","0","0","0"
"8710000US3614223","ZCTA5 14223, New York","77","40","9","16","8","4","2","1","0","37","11","10","10","2","3","0","1"
"8710000US3614224","ZCTA5 14224, New York","72","43","8","13","2","9","7","2","2","29","16","7","2","3","0","1","0"
"8710000US3614225","ZCTA5 14225, New York","97","40","6","12","8","10","4","0","0","57","16","22","9","4","3","2","1"
"8710000US3614226","ZCTA5 14226, New York","140","54","8","14","12","11","7","2","0","86","24","30","20","7","4","1","0"
"8710000US3614227","ZCTA5 14227, New York","72","16","5","4","3","4","0","0","0","56","25","14","13","0","4","0","0"
"8710000US3614228","ZCTA5 14228, New York","119","25","6","9","2","6","1","1","0","94","21","23","18","23","6","2","1"
"8710000US3614261","ZCTA5 14261, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614301","ZCTA5 14301, New York","150","25","5","5","4","5","5","1","0","125","39","40","23","16","4","1","2"
"8710000US3614302","ZCTA5 14302, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614303","ZCTA5 14303, New York","69","13","6","1","2","2","0","2","0","56","14","11","15","12","3","1","0"
"8710000US3614304","ZCTA5 14304, New York","116","55","14","16","8","10","2","1","4","61","24","17","10","7","1","2","0"
"8710000US3614305","ZCTA5 14305, New York","113","48","9","16","8","9","5","1","0","65","16","17","13","3","8","4","4"
"8710000US3614411","ZCTA5 14411, New York","43","19","3","10","1","2","0","1","2","24","11","2","5","6","0","0","0"
"8710000US3614414","ZCTA5 14414, New York","31","16","2","7","3","1","2","1","0","15","6","5","0","4","0","0","0"
"8710000US3614415","ZCTA5 14415, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614416","ZCTA5 14416, New York","11","8","0","2","1","2","2","1","0","3","1","1","1","0","0","0","0"
"8710000US3614418","ZCTA5 14418, New York","4","2","1","1","0","0","0","0","0","2","0","1","0","0","0","0","1"
"8710000US3614420","ZCTA5 14420, New York","65","32","9","9","6","3","3","2","0","33","12","11","6","4","0","0","0"
"8710000US3614422","ZCTA5 14422, New York","11","7","2","1","2","0","0","1","1","4","0","1","1","1","0","1","0"
"8710000US3614423","ZCTA5 14423, New York","11","6","1","3","1","0","1","0","0","5","1","1","0","3","0","0","0"
"8710000US3614424","ZCTA5 14424, New York","98","34","7","10","5","6","4","2","0","64","24","23","7","7","2","1","0"
"8710000US3614425","ZCTA5 14425, New York","34","16","6","3","2","2","3","0","0","18","6","3","2","6","0","1","0"
"8710000US3614427","ZCTA5 14427, New York","4","2","1","0","1","0","0","0","0","2","0","1","0","0","0","1","0"
"8710000US3614428","ZCTA5 14428, New York","13","11","5","1","3","2","0","0","0","2","1","1","0","0","0","0","0"
"8710000US3614432","ZCTA5 14432, New York","16","10","2","2","0","2","1","2","1","6","4","1","1","0","0","0","0"
"8710000US3614433","ZCTA5 14433, New York","18","9","1","0","1","2","4","1","0","9","4","0","2","2","1","0","0"
"8710000US3614435","ZCTA5 14435, New York","4","2","0","1","1","0","0","0","0","2","1","0","1","0","0","0","0"
"8710000US3614437","ZCTA5 14437, New York","33","16","7","5","1","3","0","0","0","17","10","2","0","2","2","0","1"
"8710000US3614441","ZCTA5 14441, New York","2","0","0","0","0","0","0","0","0","2","0","0","1","0","1","0","0"
"8710000US3614445","ZCTA5 14445, New York","44","14","1","5","4","0","1","2","1","30","9","12","5","3","1","0","0"
"8710000US3614450","ZCTA5 14450, New York","106","51","7","18","11","8","3","2","2","55","16","15","11","4","5","3","1"
"8710000US3614454","ZCTA5 14454, New York","33","6","1","1","2","1","1","0","0","27","3","7","6","7","1","1","2"
"8710000US3614456","ZCTA5 14456, New York","129","36","5","12","10","3","4","2","0","93","31","20","17","12","8","4","1"
"8710000US3614462","ZCTA5 14462, New York","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614464","ZCTA5 14464, New York","26","14","2","6","2","4","0","0","0","12","3","2","3","2","2","0","0"
"8710000US3614466","ZCTA5 14466, New York","6","3","0","1","0","2","0","0","0","3","0","2","1","0","0","0","0"
"8710000US3614467","ZCTA5 14467, New York","41","16","2","5","3","2","3","1","0","25","12","2","5","4","1","1","0"
"8710000US3614468","ZCTA5 14468, New York","44","31","4","11","10","5","1","0","0","13","3","1","6","3","0","0","0"
"8710000US3614469","ZCTA5 14469, New York","19","11","2","2","3","3","1","0","0","8","1","2","3","2","0","0","0"
"8710000US3614470","ZCTA5 14470, New York","24","12","2","4","2","1","0","2","1","12","6","5","1","0","0","0","0"
"8710000US3614471","ZCTA5 14471, New York","9","6","3","1","2","0","0","0","0","3","0","1","1","1","0","0","0"
"8710000US3614472","ZCTA5 14472, New York","19","15","1","3","1","6","3","1","0","4","0","2","1","0","1","0","0"
"8710000US3614475","ZCTA5 14475, New York","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3614476","ZCTA5 14476, New York","5","3","1","0","1","1","0","0","0","2","0","1","0","1","0","0","0"
"8710000US3614477","ZCTA5 14477, New York","6","3","0","0","2","1","0","0","0","3","0","2","1","0","0","0","0"
"8710000US3614478","ZCTA5 14478, New York","2","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"8710000US3614479","ZCTA5 14479, New York","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614480","ZCTA5 14480, New York","7","3","0","0","1","2","0","0","0","4","1","1","1","0","0","1","0"
"8710000US3614481","ZCTA5 14481, New York","11","7","1","3","2","0","1","0","0","4","0","3","0","0","1","0","0"
"8710000US3614482","ZCTA5 14482, New York","32","14","4","2","3","4","1","0","0","18","10","2","4","1","0","1","0"
"8710000US3614485","ZCTA5 14485, New York","9","5","1","0","4","0","0","0","0","4","1","1","1","0","1","0","0"
"8710000US3614486","ZCTA5 14486, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614487","ZCTA5 14487, New York","6","3","0","2","1","0","0","0","0","3","0","2","0","0","1","0","0"
"8710000US3614489","ZCTA5 14489, New York","25","10","1","4","3","2","0","0","0","15","6","3","3","0","2","0","1"
"8710000US3614502","ZCTA5 14502, New York","26","16","6","4","1","3","2","0","0","10","5","2","2","1","0","0","0"
"8710000US3614504","ZCTA5 14504, New York","5","4","0","3","1","0","0","0","0","1","0","0","0","1","0","0","0"
"8710000US3614505","ZCTA5 14505, New York","12","9","1","3","1","2","1","0","1","3","0","1","2","0","0","0","0"
"8710000US3614506","ZCTA5 14506, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614507","ZCTA5 14507, New York","3","2","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3614510","ZCTA5 14510, New York","18","9","1","3","3","1","1","0","0","9","7","0","0","0","0","1","1"
"8710000US3614511","ZCTA5 14511, New York","3","3","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614512","ZCTA5 14512, New York","15","9","2","5","1","0","0","1","0","6","1","2","1","1","0","0","1"
"8710000US3614513","ZCTA5 14513, New York","74","25","5","9","5","6","0","0","0","49","14","8","11","11","4","1","0"
"8710000US3614514","ZCTA5 14514, New York","18","8","0","2","1","2","2","0","1","10","3","1","3","2","0","0","1"
"8710000US3614516","ZCTA5 14516, New York","16","11","2","1","2","3","3","0","0","5","2","1","1","0","0","0","1"
