"GEO_ID","NAME","H016F001","H016F002","H016F003","H016F004","H016F005","H016F006","H016F007","H016F008","H016F009","H016F010","H016F011","H016F012","H016F013","H016F014","H016F015","H016F016","H016F017"
"8710000US3613733","ZCTA5 13733, New York","8","2","0","1","0","0","0","0","1","6","1","1","1","1","1","1","0"
"8710000US3613734","ZCTA5 13734, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613736","ZCTA5 13736, New York","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3613739","ZCTA5 13739, New York","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"8710000US3613740","ZCTA5 13740, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613743","ZCTA5 13743, New York","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3613744","ZCTA5 13744, New York","2","1","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0"
"8710000US3613746","ZCTA5 13746, New York","2","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0"
"8710000US3613748","ZCTA5 13748, New York","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613750","ZCTA5 13750, New York","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613751","ZCTA5 13751, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613752","ZCTA5 13752, New York","2","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613753","ZCTA5 13753, New York","8","4","1","2","0","1","0","0","0","4","0","1","1","2","0","0","0"
"8710000US3613754","ZCTA5 13754, New York","3","2","0","2","0","0","0","0","0","1","0","0","0","1","0","0","0"
"8710000US3613755","ZCTA5 13755, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613756","ZCTA5 13756, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613757","ZCTA5 13757, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613760","ZCTA5 13760, New York","78","24","2","4","5","10","1","2","0","54","14","18","13","6","0","1","2"
"8710000US3613774","ZCTA5 13774, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613775","ZCTA5 13775, New York","3","2","1","1","0","0","0","0","0","1","0","0","0","1","0","0","0"
"8710000US3613776","ZCTA5 13776, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613777","ZCTA5 13777, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613778","ZCTA5 13778, New York","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3613780","ZCTA5 13780, New York","4","2","0","1","0","1","0","0","0","2","1","1","0","0","0","0","0"
"8710000US3613782","ZCTA5 13782, New York","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613783","ZCTA5 13783, New York","5","0","0","0","0","0","0","0","0","5","2","0","1","2","0","0","0"
"8710000US3613784","ZCTA5 13784, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613786","ZCTA5 13786, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613787","ZCTA5 13787, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613788","ZCTA5 13788, New York","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8710000US3613790","ZCTA5 13790, New York","67","13","0","4","3","5","1","0","0","54","16","7","12","5","8","5","1"
"8710000US3613794","ZCTA5 13794, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613795","ZCTA5 13795, New York","6","3","0","0","0","3","0","0","0","3","0","0","1","2","0","0","0"
"8710000US3613796","ZCTA5 13796, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613797","ZCTA5 13797, New York","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613801","ZCTA5 13801, New York","2","1","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0"
"8710000US3613802","ZCTA5 13802, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613803","ZCTA5 13803, New York","6","1","1","0","0","0","0","0","0","5","0","3","1","0","0","0","1"
"8710000US3613804","ZCTA5 13804, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613806","ZCTA5 13806, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613807","ZCTA5 13807, New York","3","1","0","0","1","0","0","0","0","2","0","1","0","0","1","0","0"
"8710000US3613808","ZCTA5 13808, New York","3","1","0","0","0","1","0","0","0","2","0","0","1","0","0","1","0"
"8710000US3613809","ZCTA5 13809, New York","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613810","ZCTA5 13810, New York","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"8710000US3613811","ZCTA5 13811, New York","5","2","0","0","0","2","0","0","0","3","1","0","0","1","0","1","0"
"8710000US3613812","ZCTA5 13812, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613813","ZCTA5 13813, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613815","ZCTA5 13815, New York","18","2","0","1","0","1","0","0","0","16","6","3","1","3","2","1","0"
"8710000US3613820","ZCTA5 13820, New York","48","14","5","2","2","2","2","1","0","34","8","10","8","3","3","1","1"
"8710000US3613825","ZCTA5 13825, New York","4","1","1","0","0","0","0","0","0","3","1","0","2","0","0","0","0"
"8710000US3613826","ZCTA5 13826, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613827","ZCTA5 13827, New York","12","6","1","1","0","1","3","0","0","6","1","3","2","0","0","0","0"
"8710000US3613830","ZCTA5 13830, New York","5","2","1","0","1","0","0","0","0","3","0","1","1","0","1","0","0"
"8710000US3613832","ZCTA5 13832, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613833","ZCTA5 13833, New York","3","1","0","0","0","1","0","0","0","2","0","1","1","0","0","0","0"
"8710000US3613834","ZCTA5 13834, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613835","ZCTA5 13835, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613838","ZCTA5 13838, New York","6","1","0","0","0","1","0","0","0","5","2","0","3","0","0","0","0"
"8710000US3613839","ZCTA5 13839, New York","2","1","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0"
"8710000US3613841","ZCTA5 13841, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613842","ZCTA5 13842, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613843","ZCTA5 13843, New York","2","1","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3613844","ZCTA5 13844, New York","2","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3613845","ZCTA5 13845, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613846","ZCTA5 13846, New York","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8710000US3613847","ZCTA5 13847, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613849","ZCTA5 13849, New York","5","3","2","0","1","0","0","0","0","2","0","1","0","0","1","0","0"
"8710000US3613850","ZCTA5 13850, New York","24","9","1","4","1","1","2","0","0","15","5","5","0","5","0","0","0"
"8710000US3613856","ZCTA5 13856, New York","13","6","3","0","3","0","0","0","0","7","3","2","0","1","0","1","0"
"8710000US3613859","ZCTA5 13859, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613860","ZCTA5 13860, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613861","ZCTA5 13861, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613862","ZCTA5 13862, New York","5","4","0","1","0","2","1","0","0","1","0","0","0","0","0","0","1"
"8710000US3613863","ZCTA5 13863, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613864","ZCTA5 13864, New York","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613865","ZCTA5 13865, New York","6","5","0","0","0","4","0","0","1","1","0","0","0","1","0","0","0"
"8710000US3613901","ZCTA5 13901, New York","89","16","1","2","5","4","2","1","1","73","28","15","11","11","2","3","3"
"8710000US3613902","ZCTA5 13902, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613903","ZCTA5 13903, New York","65","15","2","2","6","2","2","1","0","50","10","7","12","10","5","2","4"
"8710000US3613904","ZCTA5 13904, New York","34","8","5","1","1","1","0","0","0","26","4","6","5","4","3","2","2"
"8710000US3613905","ZCTA5 13905, New York","155","20","6","7","3","1","1","1","1","135","41","36","24","21","6","2","5"
"8710000US3614001","ZCTA5 14001, New York","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614004","ZCTA5 14004, New York","2","1","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0"
"8710000US3614005","ZCTA5 14005, New York","5","1","0","0","0","1","0","0","0","4","0","0","2","0","0","2","0"
"8710000US3614006","ZCTA5 14006, New York","11","6","2","1","0","3","0","0","0","5","2","0","3","0","0","0","0"
"8710000US3614008","ZCTA5 14008, New York","6","1","0","0","0","0","0","0","1","5","0","0","1","2","0","2","0"
"8710000US3614009","ZCTA5 14009, New York","6","1","0","1","0","0","0","0","0","5","3","2","0","0","0","0","0"
"8710000US3614011","ZCTA5 14011, New York","9","2","0","0","0","1","0","0","1","7","1","2","1","1","2","0","0"
"8710000US3614012","ZCTA5 14012, New York","2","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"8710000US3614013","ZCTA5 14013, New York","2","1","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0"
"8710000US3614020","ZCTA5 14020, New York","44","10","1","4","1","1","1","2","0","34","11","12","4","4","1","0","2"
"8710000US3614024","ZCTA5 14024, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614025","ZCTA5 14025, New York","3","2","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0"
"8710000US3614026","ZCTA5 14026, New York","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3614028","ZCTA5 14028, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614030","ZCTA5 14030, New York","2","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614031","ZCTA5 14031, New York","6","3","0","1","1","1","0","0","0","3","2","1","0","0","0","0","0"
"8710000US3614032","ZCTA5 14032, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614033","ZCTA5 14033, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614034","ZCTA5 14034, New York","3","1","0","1","0","0","0","0","0","2","0","0","2","0","0","0","0"
"8710000US3614035","ZCTA5 14035, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614036","ZCTA5 14036, New York","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3614037","ZCTA5 14037, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614039","ZCTA5 14039, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614040","ZCTA5 14040, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614041","ZCTA5 14041, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614042","ZCTA5 14042, New York","3","0","0","0","0","0","0","0","0","3","0","1","0","0","2","0","0"
"8710000US3614043","ZCTA5 14043, New York","25","7","0","1","3","1","2","0","0","18","5","5","4","1","2","1","0"
"8710000US3614047","ZCTA5 14047, New York","3","2","0","2","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3614048","ZCTA5 14048, New York","516","132","19","34","23","27","16","9","4","384","90","97","96","48","33","12","8"
"8710000US3614051","ZCTA5 14051, New York","15","12","2","3","3","4","0","0","0","3","0","1","1","0","1","0","0"
"8710000US3614052","ZCTA5 14052, New York","9","7","2","2","1","1","0","0","1","2","0","0","2","0","0","0","0"
"8710000US3614054","ZCTA5 14054, New York","2","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0"
"8710000US3614055","ZCTA5 14055, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614057","ZCTA5 14057, New York","7","3","1","1","0","1","0","0","0","4","0","1","0","1","0","0","2"
"8710000US3614058","ZCTA5 14058, New York","37","7","3","0","0","3","1","0","0","30","0","4","4","9","7","5","1"
"8710000US3614059","ZCTA5 14059, New York","3","2","0","0","1","0","1","0","0","1","0","0","1","0","0","0","0"
"8710000US3614060","ZCTA5 14060, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614061","ZCTA5 14061, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614062","ZCTA5 14062, New York","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614063","ZCTA5 14063, New York","43","8","0","3","2","3","0","0","0","35","13","6","8","4","2","2","0"
"8710000US3614065","ZCTA5 14065, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614066","ZCTA5 14066, New York","2","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0"
"8710000US3614067","ZCTA5 14067, New York","7","4","1","0","0","0","3","0","0","3","1","0","1","1","0","0","0"
"8710000US3614068","ZCTA5 14068, New York","2","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3614069","ZCTA5 14069, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614070","ZCTA5 14070, New York","6","1","0","0","0","1","0","0","0","5","2","1","2","0","0","0","0"
"8710000US3614072","ZCTA5 14072, New York","26","15","0","3","7","4","0","1","0","11","4","3","2","1","0","0","1"
"8710000US3614075","ZCTA5 14075, New York","47","20","4","3","4","8","0","0","1","27","10","10","3","3","0","1","0"
"8710000US3614080","ZCTA5 14080, New York","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3614081","ZCTA5 14081, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614082","ZCTA5 14082, New York","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"8710000US3614085","ZCTA5 14085, New York","3","3","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"8710000US3614086","ZCTA5 14086, New York","18","13","0","3","4","3","3","0","0","5","2","1","2","0","0","0","0"
"8710000US3614091","ZCTA5 14091, New York","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3614092","ZCTA5 14092, New York","2","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0"
"8710000US3614094","ZCTA5 14094, New York","96","29","4","8","6","6","3","2","0","67","23","10","13","16","4","0","1"
"8710000US3614098","ZCTA5 14098, New York","5","1","0","0","0","0","1","0","0","4","0","1","1","0","2","0","0"
"8710000US3614101","ZCTA5 14101, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614102","ZCTA5 14102, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614103","ZCTA5 14103, New York","35","16","2","4","5","3","1","1","0","19","4","5","4","4","1","0","1"
"8710000US3614105","ZCTA5 14105, New York","5","3","0","0","0","0","2","0","1","2","0","0","1","0","0","0","1"
"8710000US3614108","ZCTA5 14108, New York","7","6","0","1","3","0","2","0","0","1","0","0","1","0","0","0","0"
"8710000US3614109","ZCTA5 14109, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614111","ZCTA5 14111, New York","7","3","0","2","0","0","0","1","0","4","3","1","0","0","0","0","0"
"8710000US3614112","ZCTA5 14112, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614113","ZCTA5 14113, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614120","ZCTA5 14120, New York","37","18","2","4","3","4","2","1","2","19","12","3","1","1","2","0","0"
"8710000US3614125","ZCTA5 14125, New York","12","4","0","1","1","1","0","1","0","8","0","2","2","2","1","1","0"
"8710000US3614126","ZCTA5 14126, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614127","ZCTA5 14127, New York","13","5","0","2","0","2","1","0","0","8","2","3","3","0","0","0","0"
"8710000US3614129","ZCTA5 14129, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614130","ZCTA5 14130, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614131","ZCTA5 14131, New York","4","3","0","2","0","1","0","0","0","1","0","0","0","0","0","0","1"
"8710000US3614132","ZCTA5 14132, New York","2","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"8710000US3614134","ZCTA5 14134, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614135","ZCTA5 14135, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614136","ZCTA5 14136, New York","3","1","1","0","0","0","0","0","0","2","1","0","0","0","0","1","0"
"8710000US3614138","ZCTA5 14138, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614139","ZCTA5 14139, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614141","ZCTA5 14141, New York","3","1","1","0","0","0","0","0","0","2","0","1","0","0","1","0","0"
"8710000US3614143","ZCTA5 14143, New York","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"8710000US3614145","ZCTA5 14145, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614150","ZCTA5 14150, New York","72","27","3","5","9","5","4","1","0","45","12","14","8","7","4","0","0"
"8710000US3614167","ZCTA5 14167, New York","6","0","0","0","0","0","0","0","0","6","1","1","1","3","0","0","0"
"8710000US3614168","ZCTA5 14168, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614169","ZCTA5 14169, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614170","ZCTA5 14170, New York","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614171","ZCTA5 14171, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614172","ZCTA5 14172, New York","2","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0"
"8710000US3614173","ZCTA5 14173, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614174","ZCTA5 14174, New York","8","6","0","0","2","2","1","1","0","2","0","1","1","0","0","0","0"
"8710000US3614201","ZCTA5 14201, New York","794","101","30","34","12","13","10","1","1","693","277","154","116","67","40","15","24"
"8710000US3614202","ZCTA5 14202, New York","85","0","0","0","0","0","0","0","0","85","32","13","13","19","8","0","0"
"8710000US3614203","ZCTA5 14203, New York","14","0","0","0","0","0","0","0","0","14","3","1","2","7","1","0","0"
"8710000US3614204","ZCTA5 14204, New York","105","32","13","6","7","1","4","1","0","73","32","15","7","11","4","2","2"
"8710000US3614206","ZCTA5 14206, New York","74","25","2","6","6","4","2","4","1","49","10","14","13","8","2","2","0"
"8710000US3614207","ZCTA5 14207, New York","587","102","17","10","17","27","17","6","8","485","101","94","86","86","70","28","20"
"8710000US3614208","ZCTA5 14208, New York","26","8","3","2","2","0","1","0","0","18","4","4","2","1","5","1","1"
"8710000US3614209","ZCTA5 14209, New York","60","7","4","1","0","1","0","0","1","53","17","13","13","6","1","2","1"
"8710000US3614210","ZCTA5 14210, New York","124","32","4","12","6","3","4","2","1","92","23","21","16","18","8","3","3"
"8710000US3614211","ZCTA5 14211, New York","85","35","7","10","5","5","4","1","3","50","10","13","9","8","8","1","1"
"8710000US3614212","ZCTA5 14212, New York","30","9","5","0","2","1","0","0","1","21","10","7","1","1","0","1","1"
"8710000US3614213","ZCTA5 14213, New York","984","213","42","40","43","40","27","15","6","771","177","178","160","111","81","38","26"
"8710000US3614214","ZCTA5 14214, New York","93","23","4","7","7","3","2","0","0","70","26","21","9","9","2","3","0"
"8710000US3614215","ZCTA5 14215, New York","116","37","7","12","7","6","4","1","0","79","17","16","17","15","9","4","1"
"8710000US3614216","ZCTA5 14216, New York","181","43","2","15","13","10","1","2","0","138","42","33","30","17","9","4","3"
"8710000US3614217","ZCTA5 14217, New York","48","22","7","6","2","3","2","1","1","26","10","5","6","4","1","0","0"
"8710000US3614218","ZCTA5 14218, New York","140","34","4","12","8","6","2","1","1","106","38","24","23","11","3","6","1"
"8710000US3614219","ZCTA5 14219, New York","12","7","1","0","3","3","0","0","0","5","2","2","0","1","0","0","0"
"8710000US3614220","ZCTA5 14220, New York","170","70","6","18","15","15","9","4","3","100","25","21","17","21","9","4","3"
"8710000US3614221","ZCTA5 14221, New York","57","35","3","10","6","6","7","2","1","22","7","10","0","5","0","0","0"
"8710000US3614222","ZCTA5 14222, New York","107","10","1","4","0","2","3","0","0","97","60","18","7","8","0","4","0"
"8710000US3614223","ZCTA5 14223, New York","38","22","6","6","3","4","2","1","0","16","3","3","3","2","4","1","0"
"8710000US3614224","ZCTA5 14224, New York","33","10","2","5","0","2","1","0","0","23","12","4","3","1","2","1","0"
"8710000US3614225","ZCTA5 14225, New York","54","31","8","9","4","7","1","2","0","23","4","11","4","4","0","0","0"
"8710000US3614226","ZCTA5 14226, New York","43","17","3","3","3","4","3","1","0","26","6","8","7","3","1","0","1"
"8710000US3614227","ZCTA5 14227, New York","24","6","0","1","3","2","0","0","0","18","7","2","4","4","1","0","0"
"8710000US3614228","ZCTA5 14228, New York","54","12","3","3","1","3","2","0","0","42","10","14","5","7","4","1","1"
"8710000US3614261","ZCTA5 14261, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614301","ZCTA5 14301, New York","47","11","0","3","2","4","2","0","0","36","11","8","10","3","4","0","0"
"8710000US3614302","ZCTA5 14302, New York","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614303","ZCTA5 14303, New York","34","10","2","3","3","1","1","0","0","24","8","8","3","2","0","1","2"
"8710000US3614304","ZCTA5 14304, New York","50","23","2","6","11","3","1","0","0","27","11","6","4","5","1","0","0"
"8710000US3614305","ZCTA5 14305, New York","39","13","3","3","2","2","3","0","0","26","11","5","3","3","3","1","0"
"8710000US3614411","ZCTA5 14411, New York","55","25","1","4","9","6","3","2","0","30","5","4","10","3","6","1","1"
"8710000US3614414","ZCTA5 14414, New York","15","7","0","5","1","0","1","0","0","8","2","0","0","2","3","0","1"
"8710000US3614415","ZCTA5 14415, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614416","ZCTA5 14416, New York","4","2","1","1","0","0","0","0","0","2","1","0","1","0","0","0","0"
"8710000US3614418","ZCTA5 14418, New York","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"8710000US3614420","ZCTA5 14420, New York","57","18","2","3","6","3","2","2","0","39","7","7","6","11","6","1","1"
"8710000US3614422","ZCTA5 14422, New York","9","2","0","1","1","0","0","0","0","7","2","2","0","0","3","0","0"
"8710000US3614423","ZCTA5 14423, New York","10","6","1","0","2","2","1","0","0","4","1","0","0","1","1","1","0"
"8710000US3614424","ZCTA5 14424, New York","31","9","0","3","2","3","1","0","0","22","10","5","2","4","1","0","0"
"8710000US3614425","ZCTA5 14425, New York","25","13","5","2","6","0","0","0","0","12","3","2","2","2","1","2","0"
"8710000US3614427","ZCTA5 14427, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614428","ZCTA5 14428, New York","11","7","0","1","1","3","1","0","1","4","0","1","1","1","1","0","0"
"8710000US3614432","ZCTA5 14432, New York","16","4","1","1","0","2","0","0","0","12","3","1","3","1","1","1","2"
"8710000US3614433","ZCTA5 14433, New York","6","2","0","0","0","0","0","0","2","4","1","2","1","0","0","0","0"
"8710000US3614435","ZCTA5 14435, New York","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614437","ZCTA5 14437, New York","20","8","2","3","0","0","1","0","2","12","3","1","3","2","2","1","0"
"8710000US3614441","ZCTA5 14441, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614445","ZCTA5 14445, New York","30","8","1","1","1","2","3","0","0","22","3","8","3","5","3","0","0"
"8710000US3614450","ZCTA5 14450, New York","52","24","4","2","6","10","0","0","2","28","4","8","7","5","1","2","1"
"8710000US3614454","ZCTA5 14454, New York","13","1","0","1","0","0","0","0","0","12","4","2","0","4","0","2","0"
"8710000US3614456","ZCTA5 14456, New York","242","46","3","9","12","10","4","5","3","196","58","41","34","22","22","12","7"
"8710000US3614462","ZCTA5 14462, New York","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"8710000US3614464","ZCTA5 14464, New York","14","10","1","1","1","4","3","0","0","4","1","1","0","1","1","0","0"
"8710000US3614466","ZCTA5 14466, New York","2","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"8710000US3614467","ZCTA5 14467, New York","22","17","1","2","8","3","1","2","0","5","0","3","2","0","0","0","0"
"8710000US3614468","ZCTA5 14468, New York","14","10","0","3","4","2","1","0","0","4","2","0","0","0","1","0","1"
"8710000US3614469","ZCTA5 14469, New York","7","4","0","3","0","0","0","1","0","3","0","1","0","1","0","1","0"
"8710000US3614470","ZCTA5 14470, New York","16","7","0","2","2","1","0","1","1","9","1","1","3","2","1","1","0"
"8710000US3614471","ZCTA5 14471, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614472","ZCTA5 14472, New York","4","0","0","0","0","0","0","0","0","4","0","0","1","2","0","1","0"
"8710000US3614475","ZCTA5 14475, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614476","ZCTA5 14476, New York","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"8710000US3614477","ZCTA5 14477, New York","7","4","0","0","0","3","0","0","1","3","1","0","0","0","0","1","1"
"8710000US3614478","ZCTA5 14478, New York","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3614479","ZCTA5 14479, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614480","ZCTA5 14480, New York","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0"
"8710000US3614481","ZCTA5 14481, New York","4","1","1","0","0","0","0","0","0","3","0","1","1","1","0","0","0"
"8710000US3614482","ZCTA5 14482, New York","12","4","1","1","1","0","0","0","1","8","1","2","2","1","1","0","1"
